Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Cable Facade - Block of Blizz
appliedenergistics2:facade:0, Cable Facade - Block of Borax
appliedenergistics2:facade:0, Cable Facade - Block of Boron 10
appliedenergistics2:facade:0, Cable Facade - Block of Boron 11
appliedenergistics2:facade:0, Cable Facade - Block of Boron Arsenide
appliedenergistics2:facade:0, Cable Facade - Block of Boron Nitride
appliedenergistics2:facade:0, Cable Facade - Block of Brick
appliedenergistics2:facade:0, Cable Facade - Block of Brick Nether
appliedenergistics2:facade:0, Cable Facade - Block of Brick Nether Glazed
appliedenergistics2:facade:0, Cable Facade - Block of Brick Seared
appliedenergistics2:facade:0, Cable Facade - Block of Calcite
appliedenergistics2:facade:0, Cable Facade - Block of Calcium
appliedenergistics2:facade:0, Cable Facade - Block of Calcium Sulfate
appliedenergistics2:facade:0, Cable Facade - Block of Californium 249
appliedenergistics2:facade:0, Cable Facade - Block of Californium 249 Oxide
appliedenergistics2:facade:0, Cable Facade - Block of Californium 250
appliedenergistics2:facade:0, Cable Facade - Block of Californium 250 Oxide
appliedenergistics2:facade:0, Cable Facade - Block of Californium 251
appliedenergistics2:facade:0, Cable Facade - Block of Californium 251 Oxide
appliedenergistics2:facade:0, Cable Facade - Block of Californium 252 Oxide
appliedenergistics2:facade:0, Cable Facade - Block of Carbon
appliedenergistics2:facade:0, Cable Facade - Block of Carbon Manganese
appliedenergistics2:facade:0, Cable Facade - Block of Carobbiite
appliedenergistics2:facade:0, Cable Facade - Block of Certus Quartz
appliedenergistics2:facade:0, Cable Facade - Block of Charged Certus Quartz
appliedenergistics2:facade:0, Cable Facade - Block of Chocolate
appliedenergistics2:facade:0, Cable Facade - Block of Cinnabar
appliedenergistics2:facade:0, Cable Facade - Block of Cocoa
appliedenergistics2:facade:0, Cable Facade - Block of Cocoa Butter
appliedenergistics2:facade:0, Cable Facade - Block of Coralium
appliedenergistics2:facade:0, Cable Facade - Block of Coralium Brick
appliedenergistics2:facade:0, Cable Facade - Block of Crude Oil
appliedenergistics2:facade:0, Cable Facade - Block of Cryotheum
appliedenergistics2:facade:0, Cable Facade - Block of Crystal Binder
appliedenergistics2:facade:0, Cable Facade - Block of Curium 243
appliedenergistics2:facade:0, Cable Facade - Block of Curium 243 Oxide
appliedenergistics2:facade:0, Cable Facade - Block of Curium 245
appliedenergistics2:facade:0, Cable Facade - Block of Curium 245 Oxide
appliedenergistics2:facade:0, Cable Facade - Block of Curium 246 Oxide
appliedenergistics2:facade:0, Cable Facade - Block of Curium 247
appliedenergistics2:facade:0, Cable Facade - Block of Curium 247 Oxide
appliedenergistics2:facade:0, Cable Facade - Block of Dark Ashes
appliedenergistics2:facade:0, Cable Facade - Block of Dark Chocolate
appliedenergistics2:facade:0, Cable Facade - Block of Diamond Fake
appliedenergistics2:facade:0, Cable Facade - Block of Dimensional
appliedenergistics2:facade:0, Cable Facade - Block of Dimensional Shard
appliedenergistics2:facade:0, Cable Facade - Block of Diorite
appliedenergistics2:facade:0, Cable Facade - Block of Dirt
appliedenergistics2:facade:0, Cable Facade - Block of Elven Elementium
appliedenergistics2:facade:0, Cable Facade - Block of Ender
appliedenergistics2:facade:0, Cable Facade - Block of Ender Biotite
appliedenergistics2:facade:0, Cable Facade - Block of Ender Eye
appliedenergistics2:facade:0, Cable Facade - Block of Ender Pearl
appliedenergistics2:facade:0, Cable Facade - Block of Endritch
appliedenergistics2:facade:0, Cable Facade - Block of Endstone
appliedenergistics2:facade:0, Cable Facade - Block of Energetic
appliedenergistics2:facade:0, Cable Facade - Block of Energion
appliedenergistics2:facade:0, Cable Facade - Block of Enriched Gold
appliedenergistics2:facade:0, Cable Facade - Block of Ethaxium Brick
appliedenergistics2:facade:0, Cable Facade - Block of Extreme
appliedenergistics2:facade:0, Cable Facade - Block of Ferroboron
appliedenergistics2:facade:0, Cable Facade - Block of Flint
appliedenergistics2:facade:0, Cable Facade - Block of Fluix
appliedenergistics2:facade:0, Cable Facade - Block of Fluorite
appliedenergistics2:facade:0, Cable Facade - Block of Fools Gold
appliedenergistics2:facade:0, Cable Facade - Block of Gaia
appliedenergistics2:facade:0, Cable Facade - Block of Galena
appliedenergistics2:facade:0, Cable Facade - Block of Granite
appliedenergistics2:facade:0, Cable Facade - Block of Grossular
appliedenergistics2:facade:0, Cable Facade - Block of HOP Graphite
appliedenergistics2:facade:0, Cable Facade - Block of HSLA Steel
appliedenergistics2:facade:0, Cable Facade - Block of Hard Carbon
appliedenergistics2:facade:0, Cable Facade - Block of Hydrated Coal
appliedenergistics2:facade:0, Cable Facade - Block of Hydrogen
appliedenergistics2:facade:0, Cable Facade - Block of Iridium Alloy
appliedenergistics2:facade:0, Cable Facade - Block of Lazurite
appliedenergistics2:facade:0, Cable Facade - Block of Lead Platinum
appliedenergistics2:facade:0, Cable Facade - Block of Lithium 6
appliedenergistics2:facade:0, Cable Facade - Block of Lithium 7
appliedenergistics2:facade:0, Cable Facade - Block of Lithium Manganese Dioxide
appliedenergistics2:facade:0, Cable Facade - Block of Lunar
appliedenergistics2:facade:0, Cable Facade - Block of Magnesia
appliedenergistics2:facade:0, Cable Facade - Block of Magnesium Diboride
appliedenergistics2:facade:0, Cable Facade - Block of Mana
appliedenergistics2:facade:0, Cable Facade - Block of Manasteel
appliedenergistics2:facade:0, Cable Facade - Block of Manganese Dioxide
appliedenergistics2:facade:0, Cable Facade - Block of Manganese Oxide
appliedenergistics2:facade:0, Cable Facade - Block of Marshmallow
appliedenergistics2:facade:0, Cable Facade - Block of Methane
appliedenergistics2:facade:0, Cable Facade - Block of Milk
appliedenergistics2:facade:0, Cable Facade - Block of Mixed Metal
appliedenergistics2:facade:0, Cable Facade - Block of Moon
appliedenergistics2:facade:0, Cable Facade - Block of Neptunium 236
appliedenergistics2:facade:0, Cable Facade - Block of Neptunium 236 Oxide
appliedenergistics2:facade:0, Cable Facade - Block of Neptunium 237 Oxide
appliedenergistics2:facade:0, Cable Facade - Block of Nether Quartz
appliedenergistics2:facade:0, Cable Facade - Block of Netherrack
appliedenergistics2:facade:0, Cable Facade - Block of Nitrate
appliedenergistics2:facade:0, Cable Facade - Block of Nitrogen
appliedenergistics2:facade:0, Cable Facade - Block of Obsidian
appliedenergistics2:facade:0, Cable Facade - Block of Oxygen
appliedenergistics2:facade:0, Cable Facade - Block of Pearl
appliedenergistics2:facade:0, Cable Facade - Block of Petrotheum
appliedenergistics2:facade:0, Cable Facade - Block of Phosphorous
appliedenergistics2:facade:0, Cable Facade - Block of Phosphorus
appliedenergistics2:facade:0, Cable Facade - Block of Plutonium
appliedenergistics2:facade:0, Cable Facade - Block of Plutonium 238
appliedenergistics2:facade:0, Cable Facade - Block of Plutonium 238 Oxide
appliedenergistics2:facade:0, Cable Facade - Block of Plutonium 239
appliedenergistics2:facade:0, Cable Facade - Block of Plutonium 239 Oxide
appliedenergistics2:facade:0, Cable Facade - Block of Plutonium 241
appliedenergistics2:facade:0, Cable Facade - Block of Plutonium 241 Oxide
appliedenergistics2:facade:0, Cable Facade - Block of Plutonium 242 Oxide
appliedenergistics2:facade:0, Cable Facade - Block of Potassium
appliedenergistics2:facade:0, Cable Facade - Block of Potassium Fluoride
appliedenergistics2:facade:0, Cable Facade - Block of Potassium Hydroxide
appliedenergistics2:facade:0, Cable Facade - Block of Pure Nether Quartz
appliedenergistics2:facade:0, Cable Facade - Block of Pyrite
appliedenergistics2:facade:0, Cable Facade - Block of Pyrope
appliedenergistics2:facade:0, Cable Facade - Block of Pyrotheum
appliedenergistics2:facade:0, Cable Facade - Block of Raw Zorrasteel
appliedenergistics2:facade:0, Cable Facade - Block of Refined Iron
appliedenergistics2:facade:0, Cable Facade - Block of Rhodochrosite
appliedenergistics2:facade:0, Cable Facade - Block of Saltpeter
appliedenergistics2:facade:0, Cable Facade - Block of Saw Dust
appliedenergistics2:facade:0, Cable Facade - Block of Shadow
appliedenergistics2:facade:0, Cable Facade - Block of Shibuichi
appliedenergistics2:facade:0, Cable Facade - Block of Si C Si CCMC
appliedenergistics2:facade:0, Cable Facade - Block of Silica
appliedenergistics2:facade:0, Cable Facade - Block of Silicon
appliedenergistics2:facade:0, Cable Facade - Block of Silicon Carbide
appliedenergistics2:facade:0, Cable Facade - Block of Silicon Dioxide
appliedenergistics2:facade:0, Cable Facade - Block of Slag
appliedenergistics2:facade:0, Cable Facade - Block of Slag Rich
appliedenergistics2:facade:0, Cable Facade - Block of Sodalite
appliedenergistics2:facade:0, Cable Facade - Block of Sodium Fluoride
appliedenergistics2:facade:0, Cable Facade - Block of Sodium Hydroxide
appliedenergistics2:facade:0, Cable Facade - Block of Spessartine
appliedenergistics2:facade:0, Cable Facade - Block of Sphalerite
appliedenergistics2:facade:0, Cable Facade - Block of Stone
appliedenergistics2:facade:0, Cable Facade - Block of Sulfur
appliedenergistics2:facade:0, Cable Facade - Block of Sulphur
appliedenergistics2:facade:0, Cable Facade - Block of Tanzanite
appliedenergistics2:facade:0, Cable Facade - Block of Terrasteel
appliedenergistics2:facade:0, Cable Facade - Block of Thermoconducting
appliedenergistics2:facade:0, Cable Facade - Block of Thorium 230 Oxide
appliedenergistics2:facade:0, Cable Facade - Block of Thorium 232
appliedenergistics2:facade:0, Cable Facade - Block of Thorium 232 Oxide
appliedenergistics2:facade:0, Cable Facade - Block of Thorium Oxide
appliedenergistics2:facade:0, Cable Facade - Block of Tin Silver
appliedenergistics2:facade:0, Cable Facade - Block of Tough
appliedenergistics2:facade:0, Cable Facade - Block of Unstable
appliedenergistics2:facade:0, Cable Facade - Block of Unsweetened Chocolate
appliedenergistics2:facade:0, Cable Facade - Block of Uranium 233
appliedenergistics2:facade:0, Cable Facade - Block of Uranium 233 Oxide
appliedenergistics2:facade:0, Cable Facade - Block of Uranium 235
appliedenergistics2:facade:0, Cable Facade - Block of Uranium 235 Oxide
appliedenergistics2:facade:0, Cable Facade - Block of Uranium 238 Oxide
appliedenergistics2:facade:0, Cable Facade - Block of Uranium Oxide
appliedenergistics2:facade:0, Cable Facade - Block of Uvarovite
appliedenergistics2:facade:0, Cable Facade - Block of Villiaumite
appliedenergistics2:facade:0, Cable Facade - Block of Void
appliedenergistics2:facade:0, Cable Facade - Block of Wheat
appliedenergistics2:facade:0, Cable Facade - Block of Wood
appliedenergistics2:facade:0, Cable Facade - Block of Zircaloy
appliedenergistics2:crystal_seed:0, Certus Quartz Seed
appliedenergistics2:crystal_seed:600, Nether Quartz Seed
appliedenergistics2:crystal_seed:1200, Fluix Seed
appliedenergistics2:crystal_seed:0, Certus Quartz Seed
appliedenergistics2:crystal_seed:600, Nether Quartz Seed
appliedenergistics2:crystal_seed:1200, Fluix Seed
appliedenergistics2:crystal_seed:0, Certus Quartz Seed
appliedenergistics2:crystal_seed:600, Nether Quartz Seed
appliedenergistics2:crystal_seed:1200, Fluix Seed
appliedenergistics2:encoded_pattern, Encoded Pattern
appliedenergistics2:paint_ball:0, Paint Ball - White
appliedenergistics2:paint_ball:1, Paint Ball - Orange
appliedenergistics2:paint_ball:2, Paint Ball - Magenta
appliedenergistics2:paint_ball:3, Paint Ball - Light Blue
appliedenergistics2:paint_ball:4, Paint Ball - Yellow
appliedenergistics2:paint_ball:5, Paint Ball - Lime
appliedenergistics2:paint_ball:6, Paint Ball - Pink
appliedenergistics2:paint_ball:7, Paint Ball - Gray
appliedenergistics2:paint_ball:8, Paint Ball - Light Gray
appliedenergistics2:paint_ball:9, Paint Ball - Cyan
appliedenergistics2:paint_ball:10, Paint Ball - Purple
appliedenergistics2:paint_ball:11, Paint Ball - Blue
appliedenergistics2:paint_ball:12, Paint Ball - Brown
appliedenergistics2:paint_ball:13, Paint Ball - Green
appliedenergistics2:paint_ball:14, Paint Ball - Red
appliedenergistics2:paint_ball:15, Paint Ball - Black
appliedenergistics2:paint_ball:20, Paint Ball - Lumen White
appliedenergistics2:paint_ball:21, Paint Ball - Lumen Orange
appliedenergistics2:paint_ball:22, Paint Ball - Lumen Magenta
appliedenergistics2:paint_ball:23, Paint Ball - Lumen Light Blue
appliedenergistics2:paint_ball:24, Paint Ball - Lumen Yellow
appliedenergistics2:paint_ball:25, Paint Ball - Lumen Lime
appliedenergistics2:paint_ball:26, Paint Ball - Lumen Pink
appliedenergistics2:paint_ball:27, Paint Ball - Lumen Gray
appliedenergistics2:paint_ball:28, Paint Ball - Lumen Light Gray
appliedenergistics2:paint_ball:29, Paint Ball - Lumen Cyan
appliedenergistics2:paint_ball:30, Paint Ball - Lumen Purple
appliedenergistics2:paint_ball:31, Paint Ball - Lumen Blue
appliedenergistics2:paint_ball:32, Paint Ball - Lumen Brown
appliedenergistics2:paint_ball:33, Paint Ball - Lumen Green
appliedenergistics2:paint_ball:34, Paint Ball - Lumen Red
appliedenergistics2:paint_ball:35, Paint Ball - Lumen Black
appliedenergistics2:dummy_fluid_item, item.appliedenergistics2.dummy_fluid_item.name
appliedenergistics2:material:28, Advanced Card
appliedenergistics2:material:44, Annihilation Core
appliedenergistics2:material:25, Basic Card
appliedenergistics2:material:52, Blank Pattern
appliedenergistics2:material:23, Calculation Processor
appliedenergistics2:material:13, Inscriber Calculation Press
appliedenergistics2:material:16, Printed Calculation Circuit
appliedenergistics2:material:27, Capacity Card
appliedenergistics2:material:53, Crafting Card
appliedenergistics2:material:29, Fuzzy Card
appliedenergistics2:material:31, Inverter Card
appliedenergistics2:material:60, Magnet Card
appliedenergistics2:material:58, Pattern Expansion Card
appliedenergistics2:material:59, Quantum Link Card
appliedenergistics2:material:26, Redstone Card
appliedenergistics2:material:30, Acceleration Card
appliedenergistics2:material:34, §d128³§r Spatial Component
appliedenergistics2:material:37, §a16k§r ME Storage Component
appliedenergistics2:material:33, §916³§r Spatial Component
appliedenergistics2:material:35, §61k§r ME Storage Component
appliedenergistics2:material:32, §62³§r Spatial Component
appliedenergistics2:material:36, §e4k§r ME Storage Component
appliedenergistics2:material:38, §b64k§r ME Storage Component
appliedenergistics2:material:0, Certus Quartz Crystal
appliedenergistics2:material:1, Charged Certus Quartz Crystal
appliedenergistics2:material:2, Certus Quartz Dust
appliedenergistics2:material:39, ME Storage Housing
appliedenergistics2:material:46, Ender Dust
appliedenergistics2:material:24, Engineering Processor
appliedenergistics2:material:14, Inscriber Engineering Press
appliedenergistics2:material:17, Printed Engineering Circuit
appliedenergistics2:material:4, Flour
appliedenergistics2:material:56, §a16k§r ME Fluid Storage Component
appliedenergistics2:material:54, §61k§r ME Fluid Storage Component
appliedenergistics2:material:55, §e4k§r ME Fluid Storage Component
appliedenergistics2:material:57, §b64k§r ME Fluid Storage Component
appliedenergistics2:material:7, Fluix Crystal
appliedenergistics2:material:8, Fluix Dust
appliedenergistics2:material:9, Fluix Pearl
appliedenergistics2:material:43, Formation Core
appliedenergistics2:material:51, Gold Dust
appliedenergistics2:material:49, Iron Dust
appliedenergistics2:material:22, Logic Processor
appliedenergistics2:material:15, Inscriber Logic Press
appliedenergistics2:material:18, Printed Logic Circuit
appliedenergistics2:material:6, Matter Ball
appliedenergistics2:material:21, Inscriber Name Press
appliedenergistics2:material:3, Nether Quartz Dust
appliedenergistics2:material:10, Pure Certus Quartz Crystal
appliedenergistics2:material:12, Pure Fluix Crystal
